count,wgs_lng,wgs_lat,time
1.0,109.20906647275764,23.7730103908659,2018-11-19-10-25-19
2.0,109.20931668000688,23.77301070602062,2018-11-19-10-25-19
2.0,109.21857294707442,23.773021052744056,2018-11-19-10-25-19
2.0,109.20306093848691,23.773252386490512,2018-11-19-10-25-19
1.0,109.2055633628052,23.773255868423703,2018-11-19-10-25-19
1.0,109.20706473334243,23.773257878615997,2018-11-19-10-25-19
3.0,109.20731495545427,23.773258207721483,2018-11-19-10-25-19
4.0,109.20831582554231,23.773259506907145,2018-11-19-10-25-19
1.0,109.2088162494478,23.77326014604441,2018-11-19-10-25-19
1.0,109.20906645858554,23.773260462971017,2018-11-19-10-25-19
1.0,109.20931666583512,23.773260778125675,2018-11-19-10-25-19
2.0,109.20956687118803,23.773261091500483,2018-11-19-10-25-19
2.0,109.20981707463578,23.773261403087602,2018-11-19-10-25-19
2.0,109.20331117440715,23.773502814057387,2018-11-19-10-25-19
1.0,109.20381166956395,23.773503520116495,2018-11-19-10-25-19
1.0,109.20606381262675,23.773506617369794,2018-11-19-10-25-19
1.0,109.20631404195767,23.77350695325407,2018-11-19-10-25-19
1.0,109.20656426949746,23.77350728745616,2018-11-19-10-25-19
1.0,109.20681449523703,23.773507619967678,2018-11-19-10-25-19
3.0,109.20731494127959,23.773508279885714,2018-11-19-10-25-19
1.0,109.20831581136905,23.773509579071106,2018-11-19-10-25-19
1.0,109.20856602425762,23.773509899517688,2018-11-19-10-25-19
1.0,109.20881623527524,23.77351021820824,2018-11-19-10-25-19
1.0,109.20931665166322,23.77351085028937,2018-11-19-10-25-19
1.0,109.20981706046454,23.773511475251162,2018-11-19-10-25-19
1.0,109.21006726199903,23.773511785042718,2018-11-19-10-25-19
1.0,109.21482071672912,23.773517319898342,2018-11-19-10-25-19
3.0,109.20356140864918,23.77375324010439,2018-11-19-10-25-19
1.0,109.20506286339611,23.773755329403308,2018-11-19-10-25-19
24.0,109.20731492710478,23.77375835210854,2018-11-19-10-25-19
1.0,109.20831579719565,23.773759651293663,2018-11-19-10-25-19
6.0,109.20856601008458,23.773759971740176,2018-11-19-10-25-19
1.0,109.20956684284475,23.773761235886337,2018-11-19-10-25-19
4.0,109.20981704629317,23.77376154747332,2018-11-19-10-25-19
2.0,109.2065642411455,23.774007431960772,2018-11-19-10-25-19
1.0,109.20681446688582,23.77400776447216,2018-11-19-10-25-19
1.0,109.20956682867292,23.774011308167122,2018-11-19-10-25-19
2.0,109.2100672336568,23.774011929545463,2018-11-19-10-25-19
4.0,109.21031743326999,23.774012237533633,2018-11-19-10-25-19
3.0,109.21056763095287,23.77401254371084,2018-11-19-10-25-19
1.0,109.1988063826573,23.77424640099739,2018-11-19-10-25-19
1.0,109.20005775312812,23.774248290865906,2018-11-19-10-25-19
2.0,109.20155934643047,23.77425051045313,2018-11-19-10-25-19
2.0,109.20681445270999,23.774257836812197,2018-11-19-10-25-19
2.0,109.20756511904092,23.774258824119602,2018-11-19-10-25-19
1.0,109.20931660914671,23.77426106713188,2018-11-19-10-25-19
1.0,109.20956681450095,23.774261380506424,2018-11-19-10-25-19
1.0,109.20981701795,23.774261692093276,2018-11-19-10-25-19
6.0,109.21006721948548,23.774262001884633,2018-11-19-10-25-19
1.0,109.21031741909898,23.774262309872736,2018-11-19-10-25-19
1.0,109.21056761678217,23.774262616049874,2018-11-19-10-25-19
1.0,109.2033111176822,23.7745031033042,2018-11-19-10-25-19
2.0,109.20506282086068,23.77450554642479,2018-11-19-10-25-19
1.0,109.206564212793,23.774507576699456,2018-11-19-10-25-19
1.0,109.20681443853405,23.77450790921071,2018-11-19-10-25-19
5.0,109.20756510486606,23.77450889651791,2018-11-19-10-25-19
5.0,109.20781532331665,23.774509222183966,2018-11-19-10-25-19
1.0,109.20806553992243,23.77450954611821,2018-11-19-10-25-19
1.0,109.20931659497427,23.77451113952972,2018-11-19-10-25-19
2.0,109.20956680032883,23.7745114529042,2018-11-19-10-25-19
3.0,109.20981700377823,23.774511764490985,2018-11-19-10-25-19
4.0,109.21006720531402,23.774512074282274,2018-11-19-10-25-19
6.0,109.21031740492785,23.77451238227031,2018-11-19-10-25-19
1.0,109.21056760261135,23.774512688447384,2018-11-19-10-25-19
4.0,109.21432033071629,23.774517058686005,2018-11-19-10-25-19
1.0,109.20055826216476,23.774749181523855,2018-11-19-10-25-19
1.0,109.20331110350064,23.774753175762093,2018-11-19-10-25-19
1.0,109.20556327773942,23.77475630229006,2018-11-19-10-25-19
2.0,109.20706464829016,23.774758312479936,2018-11-19-10-25-19
1.0,109.20731487040418,23.77475864158502,2018-11-19-10-25-19
4.0,109.20756509069108,23.774758968974655,2018-11-19-10-25-19
11.0,109.207815309142,23.774759294640646,2018-11-19-10-25-19
4.0,109.20806552574814,23.774759618574823,2018-11-19-10-25-19
1.0,109.20831574050072,23.774759940769073,2018-11-19-10-25-19
1.0,109.20931658080168,23.774761211986,2018-11-19-10-25-19
1.0,109.20956678615659,23.77476152536041,2018-11-19-10-25-19
5.0,109.20981698960631,23.77476183694713,2018-11-19-10-25-19
2.0,109.21006719114241,23.774762146738354,2018-11-19-10-25-19
9.0,109.21031739075657,23.774762454726325,2018-11-19-10-25-19
1.0,109.2198234742747,23.774772750177046,2018-11-19-10-25-19
1.0,109.2003079800525,23.77499888187586,2018-11-19-10-25-19
1.0,109.2005582479783,23.774999254040893,2018-11-19-10-25-19
27.0,109.20256033400871,23.775002177375825,2018-11-19-10-25-19
4.0,109.20631395689792,23.775007387470193,2018-11-19-10-25-19
4.0,109.20656418443996,23.77500772167188,2018-11-19-10-25-19
1.0,109.20681441018174,23.775008054182997,2018-11-19-10-25-19
3.0,109.2070646341143,23.77500838499521,2018-11-19-10-25-19
4.0,109.20731485622868,23.775008714100224,2018-11-19-10-25-19
3.0,109.20756507651593,23.775009041489795,2018-11-19-10-25-19
12.0,109.20781529496723,23.775009367155718,2018-11-19-10-25-19
11.0,109.20806551157372,23.775009691089828,2018-11-19-10-25-19
6.0,109.20831572632665,23.77501001328401,2018-11-19-10-25-19
1.0,109.20906635937706,23.775010969346482,2018-11-19-10-25-19
2.0,109.20981697543425,23.775011909461668,2018-11-19-10-25-19
3.0,109.2100671769707,23.775012219252826,2018-11-19-10-25-19
1.0,109.21031737658515,23.77501252724073,2018-11-19-10-25-19
1.0,109.21056757426929,23.77501283341767,2018-11-19-10-25-19
1.0,109.19930687865931,23.775247451199352,2018-11-19-10-25-19
2.0,109.20030796586545,23.775248954451314,2018-11-19-10-25-19
7.0,109.20631394272081,23.775257460044017,2018-11-19-10-25-19
10.0,109.20656417026322,23.775257794245636,2018-11-19-10-25-19
5.0,109.20681439600538,23.775258126756686,2018-11-19-10-25-19
1.0,109.20706461993831,23.77525845756883,2018-11-19-10-25-19
2.0,109.20731484205305,23.77525878667378,2018-11-19-10-25-19
4.0,109.20781528079232,23.77525943972914,2018-11-19-10-25-19
10.0,109.20806549739916,23.775259763663183,2018-11-19-10-25-19
1.0,109.20831571215244,23.775260085857298,2018-11-19-10-25-19
2.0,109.20906634520388,23.77526104191957,2018-11-19-10-25-19
4.0,109.20931655245612,23.775261357073692,2018-11-19-10-25-19
2.0,109.20956675781169,23.77526167044797,2018-11-19-10-25-19
2.0,109.20981696126206,23.775261982034557,2018-11-19-10-25-19
2.0,109.21006716279882,23.775262291825648,2018-11-19-10-25-19
1.0,109.2103173624136,23.775262599813484,2018-11-19-10-25-19
1.0,109.20606369920964,23.775507196792418,2018-11-19-10-25-19
1.0,109.20631392854358,23.775507532676155,2018-11-19-10-25-19
6.0,109.20656415608636,23.775507866877707,2018-11-19-10-25-19
3.0,109.20681438182889,23.77550819938869,2018-11-19-10-25-19
4.0,109.20706460576218,23.775508530200767,2018-11-19-10-25-19
2.0,109.20731482787728,23.77550885930565,2018-11-19-10-25-19
1.0,109.20756504816526,23.77550918669509,2018-11-19-10-25-19
1.0,109.20781526661727,23.775509512360877,2018-11-19-10-25-19
1.0,109.20806548322447,23.77550983629485,2018-11-19-10-25-19
1.0,109.2083156979781,23.7755101584889,2018-11-19-10-25-19
3.0,109.20856591086942,23.775510478934947,2018-11-19-10-25-19
2.0,109.20931653828313,23.775511429705027,2018-11-19-10-25-19
5.0,109.20956674363903,23.77551174307924,2018-11-19-10-25-19
2.0,109.21006714862682,23.775512364456784,2018-11-19-10-25-19
1.0,109.21231887498183,23.775515070513954,2018-11-19-10-25-19
7.0,109.20356129519935,23.775753819999736,2018-11-19-10-25-19
2.0,109.20656414190935,23.77575793956805,2018-11-19-10-25-19
8.0,109.20681436765226,23.775758272078964,2018-11-19-10-25-19
4.0,109.20706459158592,23.775758602890974,2018-11-19-10-25-19
2.0,109.20731481370139,23.77575893199579,2018-11-19-10-25-19
2.0,109.20756503398972,23.77575925938516,2018-11-19-10-25-19
1.0,109.20781525244209,23.77575958505088,2018-11-19-10-25-19
2.0,109.20931652411002,23.775761502394634,2018-11-19-10-25-19
1.0,109.20956672946625,23.775761815768778,2018-11-19-10-25-19
1.0,109.20981693291726,23.77576212735523,2018-11-19-10-25-19
2.0,109.21006713445468,23.775762437146188,2018-11-19-10-25-19
3.0,109.21031733407011,23.775762745133893,2018-11-19-10-25-19
1.0,109.21081772750169,23.775763355668747,2018-11-19-10-25-19
1.0,109.21131811314595,23.77576395889865,2018-11-19-10-25-19
1.0,109.21156830302745,23.77576425775534,2018-11-19-10-25-19
1.0,109.19930683609185,23.775997669276244,2018-11-19-10-25-19
1.0,109.20055819123108,23.77599954469214,2018-11-19-10-25-19
1.0,109.20481249763301,23.776005637877013,2018-11-19-10-25-19
2.0,109.2068143534755,23.77600834482746,2018-11-19-10-25-19
2.0,109.20706457740953,23.776008675639403,2018-11-19-10-25-19
1.0,109.20731479952535,23.776009004744154,2018-11-19-10-25-19
2.0,109.20756501981406,23.776009332133455,2018-11-19-10-25-19
1.0,109.20781523826678,23.77600965779911,2018-11-19-10-25-19
1.0,109.20931650993676,23.776011575142462,2018-11-19-10-25-19
2.0,109.20981691874466,23.776012200102926,2018-11-19-10-25-19
1.0,109.21031731989815,23.776012817881455,2018-11-19-10-25-19
2.0,109.21081771333037,23.776013428416174,2018-11-19-10-25-19
2.0,109.21106790713031,23.776013730947973,2018-11-19-10-25-19
4.0,109.21131809897524,23.776014031645946,2018-11-19-10-25-19
1.0,109.21532089613319,23.776018587416065,2018-11-19-10-25-19
1.0,109.19930682190241,23.77624774208497,2018-11-19-10-25-19
1.0,109.19955709601058,23.77624812006763,2018-11-19-10-25-19
1.0,109.20506272160658,23.776256054851533,2018-11-19-10-25-19
2.0,109.2053129580149,23.776256397379175,2018-11-19-10-25-19
1.0,109.20581342555882,23.776257077481176,2018-11-19-10-25-19
1.0,109.20631388601105,23.776257750922017,2018-11-19-10-25-19
1.0,109.20756500563823,23.776259404939942,2018-11-19-10-25-19
2.0,109.20806544069957,23.776260054539303,2018-11-19-10-25-19
1.0,109.20856586834661,23.776260697178998,2018-11-19-10-25-19
1.0,109.20931649576336,23.77626164794848,2018-11-19-10-25-19
1.0,109.20956670112025,23.77626196132249,2018-11-19-10-25-19
1.0,109.21006710610999,23.776262582699637,2018-11-19-10-25-19
2.0,109.21031730572606,23.776262890687207,2018-11-19-10-25-19
8.0,109.21056750341178,23.776263196863816,2018-11-19-10-25-19
7.0,109.21081769915891,23.776263501221795,2018-11-19-10-25-19
26.0,109.21106789295916,23.776263803753526,2018-11-19-10-25-19
1.0,109.2113180848044,23.776264104451435,2018-11-19-10-25-19
2.0,109.21181846259732,23.77626470031573,2018-11-19-10-25-19
1.0,109.19930680771284,23.77649781495184,2018-11-19-10-25-19
1.0,109.20281050234344,23.776502972229252,2018-11-19-10-25-19
2.0,109.20481246927297,23.77650578354961,2018-11-19-10-25-19
6.0,109.20506270742688,23.776506127716836,2018-11-19-10-25-19
1.0,109.20681432512156,23.77650849049898,2018-11-19-10-25-19
1.0,109.20831564127934,23.77651044959758,2018-11-19-10-25-19
1.0,109.20881606519379,23.776511088733113,2018-11-19-10-25-19
1.0,109.20906627433591,23.776511405658855,2018-11-19-10-25-19
13.0,109.20931648158984,23.776511720812643,2018-11-19-10-25-19
2.0,109.20956668694706,23.776512034186588,2018-11-19-10-25-19
9.0,109.20981689039907,23.77651234577284,2018-11-19-10-25-19
2.0,109.21006709193745,23.7765126555636,2018-11-19-10-25-19
2.0,109.21031729155384,23.776512963551106,2018-11-19-10-25-19
1.0,109.21056748923988,23.776513269727648,2018-11-19-10-25-19
3.0,109.2108176849873,23.77651357408556,2018-11-19-10-25-19
3.0,109.21106787878787,23.776513876617226,2018-11-19-10-25-19
4.0,109.2125690002529,23.77651565303516,2018-11-19-10-25-19
4.0,109.20506269324704,23.77675620064024,2018-11-19-10-25-19
1.0,109.20531292965615,23.776756543167746,2018-11-19-10-25-19
2.0,109.20556316431075,23.77675688404701,2018-11-19-10-25-19
1.0,109.20581339720161,23.77675722326948,2018-11-19-10-25-19
1.0,109.20806541234894,23.7767602003264,2018-11-19-10-25-19
1.0,109.20856583999738,23.776760842965825,2018-11-19-10-25-19
2.0,109.20881605101945,23.77676116165551,2018-11-19-10-25-19
2.0,109.2090662601619,23.776761478581182,2018-11-19-10-25-19
2.0,109.20931646741617,23.776761793734906,2018-11-19-10-25-19
3.0,109.20956667277372,23.776762107108784,2018-11-19-10-25-19
3.0,109.20981687622606,23.77676241869497,2018-11-19-10-25-19
2.0,109.21006707776476,23.776762728485664,2018-11-19-10-25-19
2.0,109.21031727738148,23.776763036473103,2018-11-19-10-25-19
3.0,109.21056747506783,23.776763342649577,2018-11-19-10-25-19
2.0,109.21081767081557,23.776763647007424,2018-11-19-10-25-19
1.0,109.21106786461645,23.776763949539024,2018-11-19-10-25-19
1.0,109.20406171607047,23.777004887201993,2018-11-19-10-25-19
1.0,109.20431195940466,23.777005236236064,2018-11-19-10-25-19
3.0,109.20506267906707,23.77700627362171,2018-11-19-10-25-19
6.0,109.20531291547655,23.777006616149148,2018-11-19-10-25-19
3.0,109.20556315013155,23.777006957028345,2018-11-19-10-25-19
6.0,109.20581338302279,23.777007296250748,2018-11-19-10-25-19
1.0,109.20706452070256,23.777008967214584,2018-11-19-10-25-19
1.0,109.20806539817343,23.777010273307063,2018-11-19-10-25-19
2.0,109.20881603684498,23.777011234635975,2018-11-19-10-25-19
3.0,109.20906624598777,23.77701155156158,2018-11-19-10-25-19
2.0,109.20931645324237,23.777011866715235,2018-11-19-10-25-19
3.0,109.20956665860025,23.77701218008905,2018-11-19-10-25-19
2.0,109.20981686205292,23.77701249167517,2018-11-19-10-25-19
1.0,109.21006706359195,23.777012801465794,2018-11-19-10-25-19
2.0,109.21031726320898,23.777013109453165,2018-11-19-10-25-19
1.0,109.21056746089565,23.777013415629575,2018-11-19-10-25-19
3.0,109.21081765664371,23.777013719987355,2018-11-19-10-25-19
1.0,109.19930676514333,23.777248033900904,2018-11-19-10-25-19
1.0,109.20155917620843,23.777251383099923,2018-11-19-10-25-19
1.0,109.20180943618575,23.77725174778162,2018-11-19-10-25-19
1.0,109.20306071156962,23.77725354814534,2018-11-19-10-25-19
1.0,109.20431194522337,23.777255309275755,2018-11-19-10-25-19
1.0,109.20456218684086,23.777255656696138,2018-11-19-10-25-19
2.0,109.20506266488697,23.7772563466612,2018-11-19-10-25-19
1.0,109.20556313595223,23.777257030067698,2018-11-19-10-25-19
3.0,109.20831559875386,23.777260668539324,2018-11-19-10-25-19
2.0,109.20856581164762,23.777260988984906,2018-11-19-10-25-19
2.0,109.20881602267036,23.777261307674458,2018-11-19-10-25-19
2.0,109.20906623181351,23.777261624599994,2018-11-19-10-25-19
2.0,109.20931643906843,23.777261939753586,2018-11-19-10-25-19
2.0,109.20956664442664,23.77726225312733,2018-11-19-10-25-19
7.0,109.20981684787964,23.777262564713386,2018-11-19-10-25-19
2.0,109.210067049419,23.777262874503943,2018-11-19-10-25-19
2.0,109.21056744672333,23.777263488667593,2018-11-19-10-25-19
3.0,109.2108176424717,23.777263793025305,2018-11-19-10-25-19
2.0,109.2110678362732,23.777264095556774,2018-11-19-10-25-19
2.0,109.19805535781649,23.77749619581764,2018-11-19-10-25-19
1.0,109.20806536982201,23.777510419442404,2018-11-19-10-25-19
2.0,109.20831558457841,23.77751074163592,2018-11-19-10-25-19
2.0,109.20856579747253,23.77751106208143,2018-11-19-10-25-19
1.0,109.20881600849562,23.777511380770914,2018-11-19-10-25-19
2.0,109.20906621763909,23.777511697696387,2018-11-19-10-25-19
4.0,109.20931642489435,23.77751201284991,2018-11-19-10-25-19
2.0,109.2095666302529,23.77751232622359,2018-11-19-10-25-19
2.0,109.20981683370623,23.777512637809576,2018-11-19-10-25-19
5.0,109.2100670352459,23.77751294760007,2018-11-19-10-25-19
3.0,109.21031723486357,23.77751325558731,2018-11-19-10-25-19
2.0,109.21056743255087,23.777513561763584,2018-11-19-10-25-19
4.0,109.21081762829957,23.777513866121232,2018-11-19-10-25-19
4.0,109.21106782210137,23.777514168652633,2018-11-19-10-25-19
1.0,109.21131801394813,23.777514469350212,2018-11-19-10-25-19
2.0,109.21156820383172,23.77751476820644,2018-11-19-10-25-19
4.0,109.20456215847865,23.77775580294928,2018-11-19-10-25-19
2.0,109.20781513903572,23.77776016866363,2018-11-19-10-25-19
2.0,109.20806535564608,23.777760492597004,2018-11-19-10-25-19
2.0,109.20831557040285,23.77776081479045,2018-11-19-10-25-19
2.0,109.2085657832973,23.777761135235895,2018-11-19-10-25-19
1.0,109.20881599432073,23.777761453925315,2018-11-19-10-25-19
2.0,109.20931641072015,23.777762086004177,2018-11-19-10-25-19
